DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,age,Sanger_Model_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype
ACH-000097,ZR751,ZR751_BREAST,,,Female,ATCC,2.0,-4.290229599999999,Adherent,RPMI + 10% FBS,20.9,CVCL_0588,ascites,Metastasis,Breast Cancer,Breast Ductal Carcinoma,63,SIDM00314,,breast,breast_ductal_carcinoma,ERpos_HER2neg,luminal
ACH-000098,GAMG,GAMG_CENTRAL_NERVOUS_SYSTEM,,906868.0,Female,DSMZ,2.0,-5.0263148,Adherent,DMEM + 10% FBS + 2mM Glutamax,8.9,CVCL_1226,central_nervous_system,Primary,Brain Cancer,Glioblastoma,42,SIDM01055,,central_nervous_system,glioma,glioblastoma,
ACH-000099,SIMA,SIMA_AUTONOMIC_GANGLIA,,753620.0,Male,DSMZ,3.0,-3.2432131,Adherent,RPMI + 10% FBS,41,CVCL_1695,autonomic_ganglia,,Neuroblastoma,,1.67,SIDM00395,,peripheral_nervous_system,neuroblastoma,,
ACH-000100,RH41,RH41_SOFT_TISSUE,,1240210.0,Female,DSMZ,0.0,-2.8981998,Adherent,RPMI + 10% FBS,24.8,CVCL_2176,liver,Metastasis,Sarcoma,"Rhabdomyosarcoma, alveolar",,SIDM00426,,soft_tissue,rhabdomyosarcoma,alveolar,
ACH-000101,KE37,KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907277.0,Male,DSMZ,,,,,,CVCL_1327,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",27,SIDM01003,,blood,ALL,t_cell,
ACH-000102,GMS10,GMS10_CENTRAL_NERVOUS_SYSTEM,,906873.0,Male,DSMZ,,,,,,CVCL_1233,central_nervous_system,Primary,Brain Cancer,Glioblastoma,49,SIDM01074,,central_nervous_system,glioma,glioblastoma,
ACH-000103,CAOV4,CAOV4_OVARY,,949090.0,Female,ATCC,,,,,,CVCL_0202,ovary,Metastasis,Ovarian Cancer,"Adenocarcinoma, high grade serous",45,SIDM00918,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-000104,LOUCY,LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907789.0,Female,ATCC,,,,,,CVCL_1380,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",38,SIDM00342,,blood,ALL,t_cell,
ACH-000105,ALLSIL,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1295740.0,Male,DSMZ,,,,,,CVCL_1805,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",17,SIDM00994,,blood,ALL,t_cell,
ACH-000106,JVM2,JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907269.0,Female,DSMZ,0.0,-1.8277458999999998,Suspension,RPMI + 10% FBS,32.6,CVCL_1319,haematopoietic_and_lymphoid_tissue,,Lymphoma,"B-cell, Non-Hodgkins, Mantle Cell",63,SIDM01013,,lymphocyte,non_hodgkin_lymphoma,b_cell_mantle_cell,
ACH-000107,CAPAN2,CAPAN2_PANCREAS,,910915.0,Male,ATCC,,,,,,CVCL_0026,pancreas,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",56,SIDM00943,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000108,KP3,KP3_PANCREAS,,1298219.0,Male,HSRRB,3.0,-4.002477,Adherent,RPMI + 10% FBS,30.9,CVCL_3005,liver,Metastasis,Pancreatic Cancer,"Ductal Adenosquamous Carcinoma, exocrine",75,SIDM00571,,pancreas,exocrine,exocrine_adenosquamous,
ACH-000109,NCIH3255,NCIH3255_LUNG,,,Female,Academic lab,,,,,,CVCL_6831,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,SIDM00046,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000110,NCCSTCK140,NCCSTCK140_STOMACH,,,Female,RIKEN,,,,,,CVCL_3055,stomach,,Gastric Cancer,Adenocarcinoma,36,,,gastric,gastric_adenocarcinoma,,
ACH-000111,HCC1187,HCC1187_BREAST,,749711.0,Female,ATCC,2.0,-2.7622338,Mixed adherent and suspension,RPMI + 10% FBS,9.2,CVCL_1247,breast,Primary,Breast Cancer,Breast Ductal Carcinoma,41,SIDM00885,,breast,breast_ductal_carcinoma,ERneg_HER2neg,basal_A
ACH-000112,SIGM5,SIGM5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909715.0,Male,DSMZ,0.0,-0.7177934,Suspension,IMDM + 10% FBS,68.7,CVCL_1694,bone_marrow,,Leukemia,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",63,SIDM00396,,blood,AML,M5,
ACH-000113,OCIAML2,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910947.0,Male,DSMZ,2.0,-3.6640156999999998,Suspension,AlphaMEM + 20% FBS,42.1,CVCL_1619,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Myelogenous Leukemia (AML), M4 (Myelomonocytic)",65,SIDM00446,,blood,AML,M4,
ACH-000114,SU8686,SU8686_PANCREAS,,1240218.0,Female,ATCC,1.0,-3.9705133999999997,Adherent,RPMI + 10% FBS,10.2,CVCL_3881,liver,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",57,SIDM01188,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000115,VCAP,VCAP_PROSTATE,,1299075.0,Male,ATCC,2.0,-2.8680881,Adherent,DMEM + 10% FBS,45.8,CVCL_2235,bone,Metastasis,Prostate Cancer,Adenocarcinoma,59,SIDM01077,,prostate,prostate_adenocarcinoma,,
ACH-000116,OAW28,OAW28_OVARY,,946360.0,Female,ECACC,2.0,-4.5324449,Adherent,DMEM + 10% FBS,49.9,CVCL_1614,ascites,Metastasis,Ovarian Cancer,"Adenocarcinoma, high grade serous",,SIDM00481,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-000117,EFM192A,EFM192A_BREAST,,1290798.0,Female,DSMZ,,,,,,CVCL_1812,pleural_effusion,Metastasis,Breast Cancer,Adenocarcinoma,46,SIDM01002,,breast,breast_adenocarcinoma,ERpos_HER2pos,HER2_amp
ACH-000118,HUPT3,HUPT3_PANCREAS,,907285.0,Male,DSMZ,4.0,-4.521543299999999,Adherent,MEM + 10% FBS,29.8,CVCL_1299,ascites,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",66,SIDM00533,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000119,HS863T,HS863T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0959,fibroblast,,Fibroblast,Bone,5,,,fibroblast,fibroblast_bone,,
ACH-000120,CHP212,CHP212_AUTONOMIC_GANGLIA,,906820.0,Male,ATCC,4.0,-3.0168711,Adherent,MEM:F12 (1:1) + 10% FBS,54.8,CVCL_1125,central_nervous_system,,Neuroblastoma,,,SIDM00910,,peripheral_nervous_system,neuroblastoma,,MYCN_amp
ACH-000121,NCIH2405,NCIH2405_LUNG,,687821.0,Male,ATCC,,,,,,CVCL_1551,ascites,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",47,SIDM00724,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000122,SUPT11,SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,DSMZ,,,,,,CVCL_2210,bone_marrow,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",74,,,blood,ALL,t_cell,
ACH-000123,COV434,COV434_OVARY,,,Female,ECACC,3.0,-3.9935767,Adherent,DMEM + 10% FBS + 2mM L-glutamine,57,CVCL_2010,ovary,Primary,Ovarian Cancer,"Adenocarcinoma, endometrioid",,,,ovary,ovary_adenocarcinoma,endometrioid,
ACH-000124,OCILY19,OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1330984.0,Female,DSMZ,0.0,-0.18995420000000002,,,,CVCL_1878,bone_marrow,Primary,Lymphoma,Diffuse Large B-cell Lymphoma (DLBCL),27,SIDM00460,,lymphocyte,non_hodgkin_lymphoma,DLBCL,
ACH-000125,TO175T,TO175T_FIBROBLAST,,,Male,ATCC,,,,,,CVCL_3806,lymph_node,Metastasis,Fibroblast,Lymphoma,29,,,fibroblast,fibroblast_lymphocyte,,
ACH-000126,KG1C,KG1C_CENTRAL_NERVOUS_SYSTEM,,,Male,HSRRB,,,,,,CVCL_2971,central_nervous_system,Primary,Brain Cancer,Oligodendroglioma,13,SIDM00784,,central_nervous_system,glioma,oligodendroglioma,
ACH-000127,SLR20,SLR20_KIDNEY,,,Unknown,Academic lab,1.0,-5.4602426,Adherent,RPMI + 10% FBS,12,CVCL_V606,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,,,,kidney,renal_cell_carcinoma,,
ACH-000128,LN319,LN319_CENTRAL_NERVOUS_SYSTEM,,,Male,Academic lab,2.0,-3.1125137,Adherent,DMEM + 10% FBS,31.2,CVCL_3958,central_nervous_system,,Brain Cancer,Astrocytoma,67,,,central_nervous_system,glioma,astrocytoma,
ACH-000129,NCIH1341,NCIH1341_LUNG,,1330964.0,Female,ATCC,,,,,,CVCL_1463,cervix,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00646,,lung,SCLC,,
ACH-000130,NALM19,NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,DSMZ,,,,,,CVCL_1835,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",26,,,blood,ALL,b_cell,
ACH-000131,HS229T,HS229T_FIBROBLAST,,,Male,ATCC,,,,,,CVCL_0698,fibroblast,Primary,Fibroblast,Lung,65,,,fibroblast,fibroblast_lung,,
ACH-000132,JHOS2,JHOS2_OVARY,,1479995.0,Female,RIKEN,1.0,-4.4984867,Adherent,DMEM:F12 (1:1) + 10% FBS,16.2,CVCL_4647,ovary,Primary,Ovarian Cancer,"Adenocarcinoma, high grade serous",45,SIDM00305,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-000133,HS729,HS729_SOFT_TISSUE,,,Male,ATCC,2.0,-4.4264444,Adherent,DMEM + 5% FBS,28,CVCL_0871,fibroblast,Primary,Fibroblast,Soft tissue,74,,,fibroblast,fibroblast_soft_tissue,,
ACH-000134,HS274T,HS274T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0711,fibroblast,,Fibroblast,Breast,66,,,fibroblast,fibroblast_breast,,
ACH-000135,HS940T,HS940T_FIBROBLAST,,1298145.0,Male,ATCC,,,,,,CVCL_1038,fibroblast,Primary,Fibroblast,Skin,57,SIDM00662,,fibroblast,fibroblast_skin,,
ACH-000136,CHP126,CHP126_AUTONOMIC_GANGLIA,,910567.0,Female,DSMZ,,,,,,CVCL_1123,autonomic_ganglia,Primary,Neuroblastoma,,1,SIDM00286,,peripheral_nervous_system,neuroblastoma,,MYCN_amp
ACH-000137,8MGBA,8MGBA_CENTRAL_NERVOUS_SYSTEM,,687562.0,Female,DSMZ,2.0,-3.7124311000000003,Adherent,MEM + 20% FBS,45.7,CVCL_1052,central_nervous_system,Primary,Brain Cancer,Astrocytoma,54,SIDM00998,,central_nervous_system,glioma,astrocytoma,
ACH-000138,CFPAC1,CFPAC1_PANCREAS,,906821.0,Male,ATCC,3.0,-3.7482057,Adherent,DMEM + 10% FBS,32.9,CVCL_1119,liver,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",26,SIDM00130,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000139,PANC0327,PANC0327_PANCREAS,,925346.0,Female,ATCC,,,,,,CVCL_1635,pancreas,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",65,SIDM01138,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000140,PFEIFFER,PFEIFFER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,ATCC,,,,,,CVCL_3326,pleural_effusion,Metastasis,Lymphoma,Diffuse Large B-cell Lymphoma (DLBCL),,,,lymphocyte,non_hodgkin_lymphoma,DLBCL,
ACH-000141,SNU308,SNU308_BILIARY_TRACT,,,Unknown,KCLB,3.0,-3.5059862,Adherent,RPMI + 10% FBS + Sodium bicarbonate,18.6,CVCL_5048,biliary_tract,,Gallbladder Cancer,Adenocarcinoma,,SIDM00161,,bile_duct,gallbladder_adenocarcinoma,,
ACH-000142,CAL29,CAL29_URINARY_TRACT,,1290730.0,Female,DSMZ,2.0,-3.5693741,Adherent,DMEM + 10% FBS,17.2,CVCL_1808,urinary_tract,Primary,Bladder Cancer,Transitional Cell Carcinoma,80,SIDM00936,,urinary_tract,bladder_carcinoma,bladder_transitional_cell,
ACH-000143,HCC2429,HCC2429_LUNG,,,Female,Academic lab,2.0,-3.4509233,Adherent,RPMI + 10% FBS,24.6,CVCL_5132,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), unspecified",34,,,lung,NSCLC,,
ACH-000144,RERFGC1B,RERFGC1B_STOMACH,,1240209.0,Male,HSRRB,0.0,-0.7905683000000001,Adherent,RPMI + 10% FBS,2,CVCL_3152,lymph_node,Metastasis,Gastric Cancer,Adenocarcinoma,41,SIDM00358,,gastric,gastric_adenocarcinoma,,
ACH-000145,SKLMS1,SKLMS1_SOFT_TISSUE,,909720.0,Female,ATCC,,,,,,CVCL_0628,soft_tissue,Primary,Sarcoma,Leiomyosarcoma,43,SIDM01109,,soft_tissue,leiomyosarcoma,,
ACH-000146,THP1,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,909771.0,Male,ATCC,3.0,-5.0140316,Suspension,RPMI + 10% FBS + 0.5mM BME,34.4,CVCL_0006,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",1,SIDM01172,,blood,AML,M5,
ACH-000147,T47D,T47D_BREAST,,905945.0,Female,ATCC,2.0,-4.820771400000001,Adherent,RPMI + 10% FBS + 2ug/ml Insulin,32,CVCL_0553,pleural_effusion,Metastasis,Breast Cancer,Breast Ductal Carcinoma,54,SIDM00097,,breast,breast_ductal_carcinoma,ERpos_HER2neg,luminal
ACH-000148,HS578T,HS578T_BREAST,,905957.0,Female,ATCC,3.0,-4.536653599999999,Adherent,DMEM + 10% FBS,29.1,CVCL_0332,breast,Primary,Breast Cancer,Carcinoma,74,SIDM00135,,breast,breast_carcinoma,ERneg_HER2neg,basal_B
ACH-000149,SKNSH,SKNSH_AUTONOMIC_GANGLIA,,717431.0,Female,ATCC,,,,,,CVCL_0531,bone_marrow,Metastasis,Neuroblastoma,,4,SIDM01098,,peripheral_nervous_system,neuroblastoma,,
ACH-000150,HCC2935,HCC2935_LUNG,,,Male,ATCC,1.0,-3.183795,Adherent,RPMI + 10% FBS,16.8,CVCL_1265,pleural_effusion,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",39,,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000151,JM1,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327768.0,Male,ATCC,2.0,-2.4895971,Suspension,IMDM + 10% FBS,33,CVCL_3532,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",,SIDM00689,,blood,ALL,b_cell,
ACH-000152,M059K,M059K_CENTRAL_NERVOUS_SYSTEM,,,Male,ATCC,2.0,-4.5786731,Adherent,DMEM:F12 (1:1) + 10% FBS,25.5,CVCL_0401,central_nervous_system,Primary,Brain Cancer,Glioblastoma,33,SIDM00639,,central_nervous_system,glioma,glioblastoma,
ACH-000153,NCIH2052,NCIH2052_PLEURA,,688058.0,Male,ATCC,1.0,-2.7045437000000003,Adherent,RPMI + 10% FBS,30.5,CVCL_1518,pleural_effusion,Metastasis,Lung Cancer,Mesothelioma,65,SIDM00713,,lung,mesothelioma,,
ACH-000154,HS888T,HS888T_FIBROBLAST,,,Male,ATCC,,,,,,CVCL_0979,fibroblast,,Fibroblast,Bone,20,,,fibroblast,fibroblast_bone,,
ACH-000155,SW1990,SW1990_PANCREAS,,910907.0,Male,ATCC,,,,,,CVCL_1723,spleen,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",56,SIDM01165,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000156,MHHCALL4,MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908133.0,Male,DSMZ,,,,,,CVCL_1410,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",10,SIDM00376,,blood,ALL,b_cell,
ACH-000157,A4FUK,A4FUK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,910934.0,Female,JCRB,,,,,,CVCL_1064,ascites,Primary,Lymphoma,Diffuse Large B-cell Lymphoma (DLBCL),52,SIDM00502,,lymphocyte,non_hodgkin_lymphoma,DLBCL,
ACH-000158,OCILY3,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,Academic lab,,,,,,CVCL_8800,bone_marrow,Primary,Lymphoma,Diffuse Large B-cell Lymphoma (DLBCL),,,,lymphocyte,non_hodgkin_lymphoma,DLBCL,
ACH-000159,OSRC2,OSRC2_KIDNEY,,909250.0,Male,RIKEN,2.0,-4.238485900000001,Adherent,RPMI + 10% FBS,19.4,CVCL_1626,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,,SIDM00239,,kidney,renal_cell_carcinoma,,
ACH-000160,BT12,BT12_SOFT_TISSUE,,,Female,Academic lab,2.0,-3.5751449999999996,Adherent,DMEM + 10% FBS,21.3,CVCL_M155,soft_tissue,,Rhabdoid,Atypical Teratoid Rhabdoid Tumor (ATRT),0.1,,,soft_tissue,ATRT,,
ACH-000161,CORL105,CORL105_LUNG,,906805.0,Male,ECACC,1.0,-3.2109848,Adherent,RPMI + 10% FBS,14.6,CVCL_1138,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,SIDM00513,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-000162,GA10,GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1303896.0,Male,ATCC,,,,,,CVCL_1222,haematopoietic_and_lymphoid_tissue,,Lymphoma,"B-cell, Non-Hodgkins, Burkitts",41,SIDM00854,,lymphocyte,non_hodgkin_lymphoma,b_cell_burkitt,
ACH-000163,SW579,SW579_THYROID,,,Male,ATCC,2.0,-4.245104,Adherent,DMEM + 10% FBS,47.5,CVCL_3603,thyroid,Primary,Thyroid Cancer,Squamous Cell Carcinoma,59,SIDM01167,,thyroid,thyroid_squamous,,
ACH-000164,PANC1,PANC1_PANCREAS,,,Male,ATCC,2.0,-4.7103364,Adherent,DMEM + 10% FBS,3.6,CVCL_0480,pancreas,Primary,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",,SIDM00610,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000165,HS751T,HS751T_FIBROBLAST,,,Male,ATCC,,,,,,CVCL_0891,fibroblast,,Fibroblast,Lymphoma,,,,fibroblast,fibroblast_lymphocyte,,
ACH-000166,KASUMI6,KASUMI6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,ATCC,,,,,,CVCL_0614,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Myelogenous Leukemia (AML), M2 (Myeloblastic)",64,,,blood,AML,M2,
ACH-000167,KE97,KE97_STOMACH,,,Male,RIKEN,2.0,-2.2926674,Mixed adherent and suspension,RPMI + 10% FBS,10.5,CVCL_3386,abdomen,Metastasis,Gastric Cancer,"Adenocarcinoma, mucinous",52,,,gastric,gastric_adenocarcinoma,mucinous,
ACH-000168,NOMO1,NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,908451.0,Female,HSRRB,2.0,-2.1801976,Suspension,RPMI + 10% FBS,17.8,CVCL_1609,bone_marrow,Primary,Leukemia,"Acute Myelogenous Leukemia (AML), M5 (Eosinophilic/Monocytic)",31,SIDM00580,,blood,AML,M5,
ACH-000169,RD,RD_SOFT_TISSUE,,909264.0,Female,ATCC,2.0,-4.6937850999999995,Adherent,DMEM:F12  (1:1) + 5% FBS + 2mM L-glutamine + 5ug/ml Insulin + 0.01mg/ml Transferrin + 10nM Selenium + 10mM HEPES + 10nM Hydrocortisone + 10nM Beta estradiol,18.9,CVCL_1649,soft_tissue,Primary,Sarcoma,"Rhabdomyosarcoma, embryonal",7,SIDM00847,,soft_tissue,rhabdomyosarcoma,embryonal,
ACH-000170,PRECLH,PRECLH_PROSTATE,,,Unknown,Academic lab,,,,,,CVCL_V626,prostate,,Engineered,,,,,engineered_prostate,,,
ACH-000171,VMRCRCZ,VMRCRCZ_KIDNEY,,909781.0,Unknown,HSRRB,,,,,,CVCL_1791,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,,SIDM00317,,kidney,renal_cell_carcinoma,,
ACH-000172,TM87,TM87_SOFT_TISSUE,TM87,,Unknown,Academic lab,2.0,-2.1312498,Adherent,DMEM + 10% FBS,69.7,CVCL_8001,pleural_effusion,Metastasis,Rhabdoid,Malignant Rhabdoid Tumor,,,,soft_tissue,malignant_rhabdoid_tumor,,
ACH-000173,JHUEM3,JHUEM3_ENDOMETRIUM,,,Female,RIKEN,,,,,,CVCL_4657,endometrium,,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,,,,uterus,endometrial_adenocarcinoma,,
ACH-000174,CAL62,CAL62_THYROID,,906828.0,Female,DSMZ,2.0,-4.5391074,Adherent,DMEM + 10% FBS,7.5,CVCL_1112,pleural_effusion,Primary,Thyroid Cancer,"Carcinoma, anaplastic",70,SIDM00931,,thyroid,thyroid_carcinoma,anaplastic,
ACH-000175,TE159T,TE159T_FIBROBLAST,,,Male,ATCC,,,,,,CVCL_1743,fibroblast,,Fibroblast,Soft tissue,6,,,fibroblast,fibroblast_soft_tissue,,
ACH-000176,LOUNH91,LOUNH91_LUNG,,1298226.0,Female,DSMZ,,,,,,CVCL_2104,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",64,SIDM00341,,lung,NSCLC,NSCLC_squamous,
ACH-000177,NCIH660,NCIH660_PROSTATE,,1330975.0,Male,ATCC,,,,,,CVCL_1576,lymph_node,Metastasis,Prostate Cancer,Small Cell Carcinoma,63,SIDM01123,,prostate,prostate_small_cell,,
ACH-000178,HS766T,HS766T_PANCREAS,,1298141.0,Male,ATCC,2.0,-4.274680200000001,Adherent,DMEM + 10% FBS,6.2,CVCL_0334,lymph_node,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",46,SIDM00664,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-000179,NCIH1618,NCIH1618_LUNG,,,Female,ATCC,,,,,,CVCL_1480,bone_marrow,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),55,,,lung,SCLC,,
ACH-000180,HS839T,HS839T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0941,fibroblast,,Fibroblast,Skin,42,,,fibroblast,fibroblast_skin,,
ACH-000181,SCC9,SCC9_UPPER_AERODIGESTIVE_TRACT,,909709.0,Male,ATCC,,,,,,CVCL_1685,upper_aerodigestive_tract,Primary,Head and Neck Cancer,Squamous Cell Carcinoma,25,SIDM01080,,upper_aerodigestive,upper_aerodigestive_squamous,,
ACH-000182,SNU869,SNU869_BILIARY_TRACT,,,Unknown,KCLB,1.0,-5.8723434,Mixed adherent and suspension,RPMI + 10% heat inactivated FBS + 300mg/L L-glutamine + 25mM HEPES + 25mM Sodium bicarbonate,9.2,CVCL_5101,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, extrahepatic",,SIDM00159,,bile_duct,cholangiocarcinoma,extrahepatic,
ACH-000183,L363,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,924239.0,Female,DSMZ,2.0,-4.3275253,Suspension,RPMI + 15% FBS,5.1,CVCL_1357,haematopoietic_and_lymphoid_tissue,Primary,Myeloma,Multiple Myeloma,36,SIDM00312,,plasma_cell,multiple_myeloma,,
ACH-000184,HS343T,HS343T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0726,fibroblast,,Fibroblast,Breast,47,,,fibroblast,fibroblast_breast,,
ACH-000185,HS737T,HS737T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_0878,fibroblast,,Fibroblast,Bone,10,,,fibroblast,fibroblast_bone,,
ACH-000186,NCIH2444,NCIH2444_LUNG,,1298356.0,Male,ATCC,,,,,,CVCL_1552,lung,Primary,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), unspecified",,SIDM00723,,lung,NSCLC,,
ACH-000187,CORL311,CORL311_LUNG,,687980.0,Male,ECACC,1.0,-3.0437642000000005,Suspension,RPMI + 10% FBS + 2mM Glutamax,31.9,CVCL_2412,lung,Primary,Lung Cancer,Small Cell Lung Cancer (SCLC),63,SIDM00509,,lung,SCLC,,
ACH-000188,SCC25,SCC25_UPPER_AERODIGESTIVE_TRACT,,910701.0,Male,ATCC,2.0,-3.5516522000000004,Adherent,DMEM:F12 (1:1) + 10% FBS + 0.4ug/ml Hydrocortisone,9.3,CVCL_1682,upper_aerodigestive_tract,Primary,Head and Neck Cancer,Squamous Cell Carcinoma,70,SIDM01082,,upper_aerodigestive,upper_aerodigestive_squamous,,
ACH-000189,RCC10RGB,RCC10RGB_KIDNEY,,909974.0,Male,RIKEN,2.0,-2.0213872999999998,Adherent,DMEM + 10% FBS,52.4,CVCL_1647,kidney,Primary,Kidney Cancer,Renal Cell Carcinoma,,SIDM00235,,kidney,renal_cell_carcinoma,,
ACH-000190,HDMYZ,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,907050.0,Male,DSMZ,2.0,-3.0162002999999995,Adherent,RPMI + 10% heat inactivated FBS,21.6,CVCL_1273,pleural_effusion,,Lymphoma,"B-cell, Hodgkins",29,SIDM01063,,lymphocyte,hodgkin_lymphoma,,
ACH-000191,BHT101,BHT101_THYROID,,906696.0,Female,DSMZ,,,,,,CVCL_1085,lymph_node,Metastasis,Thyroid Cancer,"Carcinoma, papillary",63,SIDM00987,,thyroid,thyroid_carcinoma,papillary,
ACH-000192,MFE280,MFE280_ENDOMETRIUM,,908129.0,Female,DSMZ,,,,,,CVCL_1405,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,77,SIDM00335,,uterus,endometrial_adenocarcinoma,,
ACH-000193,KARPAS620,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,1327775.0,Female,DSMZ,,,,,,CVCL_1823,haematopoietic_and_lymphoid_tissue,Primary,Myeloma,Multiple Myeloma,77,SIDM01006,,plasma_cell,multiple_myeloma,,
ACH-000194,HS934T,HS934T_FIBROBLAST,,,Female,ATCC,,,,,,CVCL_1031,fibroblast,Primary,Fibroblast,Skin,58,,,fibroblast,fibroblast_skin,,
ACH-000195,SET2,SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,DSMZ,,,,,,CVCL_2187,haematopoietic_and_lymphoid_tissue,,Leukemia,Acute Myelogenous Leukemia (AML),71,SIDM00397,,blood,AML,,
